Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,DAILY_MEDITATION,AGE,GENDER
11/9/19 19:29,4,2,2,10,9,10,4,4,1,7,4,5,2,7,8,1,2,7,2,7,36 to 50,Female
11/9/19 21:25,1,1,2,4,1,3,1,0,2,7,2,6,10,8,5,0,2,3,8,5,51 or more,Male
11/10/19 0:29,4,4,5,10,6,8,7,3,2,5,2,8,10,7,5,2,2,10,0,3,36 to 50,Male
11/10/19 4:49,2,1,10,10,5,4,6,3,1,8,5,7,3,7,0,3,2,7,5,6,21 to 35,Male
11/10/19 7:07,5,1,2,3,4,5,4,0,1,2,0,10,6,8,0,1,2,5,0,10,51 or more,Male
11/10/19 7:30,4,5,1,6,10,10,8,5,2,6,6,5,5,9,5,3,2,10,5,6,36 to 50,Female
11/10/19 8:27,3,5,3,2,5,5,0,0,2,2,1,8,1,6,3,7,2,10,1,5,36 to 50,Male
11/10/19 9:49,4,2,8,4,10,10,5,4,2,6,3,6,9,6,1,1,2,10,9,10,51 or more,Female
11/10/19 16:06,3,5,3,2,5,5,0,0,2,2,1,8,1,6,3,7,2,10,1,5,36 to 50,Male
11/10/19 20:45,2,4,2,5,2,3,1,0,1,4,2,10,0,8,2,6,1,3,1,6,36 to 50,Male
11/11/19 1:12,2,4,3,5,5,5,7,2,1,7,6,10,5,7,9,7,1,2,7,5,21 to 35,Female
11/11/19 1:12,3,4,6,4,10,3,3,1,2,1,4,7,2,7,4,4,1,5,3,3,21 to 35,Female
11/11/19 1:14,3,3,6,3,9,3,3,1,2,1,4,7,2,7,4,4,1,8,4,3,21 to 35,Female
11/11/19 4:19,1,1,7,2,2,2,0,1,1,5,2,2,0,6,0,10,1,8,0,5,21 to 35,Female
11/11/19 5:15,5,2,2,3,10,10,7,1,1,9,2,10,10,8,0,2,2,10,4,10,36 to 50,Male
11/11/19 11:03,5,4,4,1,3,5,3,0,2,0,2,7,1,8,0,2,2,4,2,3,21 to 35,Female
11/11/19 11:24,1,5,2,0,4,8,1,5,1,10,0,9,0,7,5,4,2,10,0,5,36 to 50,Male
11/11/19 15:54,4,5,2,8,5,10,1,5,2,3,3,10,0,5,10,4,1,10,2,2,36 to 50,Female
11/12/19 1:12,3,5,6,3,4,7,0,0,1,4,3,5,1,10,0,0,1,0,3,9,Less than 20,Male
11/12/19 4:12,1,0,8,7,2,6,8,1,1,10,0,2,5,8,9,0,2,9,1,9,36 to 50,Male
11/12/19 14:24,5,1,3,4,6,4,2,1,1,8,4,4,4,9,0,1,2,4,1,5,51 or more,Female
11/12/19 18:33,3,3,9,10,8,2,3,4,2,7,3,6,10,9,5,5,2,5,4,9,36 to 50,Male
11/12/19 19:02,2,1,4,6,10,6,2,5,2,4,2,2,0,6,10,2,2,10,4,8,36 to 50,Male
11/12/19 19:58,2,1,4,10,5,8,3,1,1,6,1,7,4,7,0,2,2,5,10,7,21 to 35,Female
11/12/19 19:59,4,4,10,10,0,8,1,0,1,4,2,10,1,8,0,2,2,2,3,10,21 to 35,Female
11/12/19 23:14,3,0,10,5,10,10,5,5,2,9,2,10,1,8,0,1,2,0,1,10,21 to 35,Female
11/13/19 2:07,4,3,3,4,8,8,8,4,1,9,3,5,5,7,6,6,2,6,7,6,21 to 35,Female
11/13/19 5:02,2,2,6,10,6,10,6,5,1,5,1,5,2,7,0,4,2,5,1,7,36 to 50,Female
11/13/19 5:03,2,2,6,10,6,10,6,5,1,5,1,5,2,7,0,4,2,5,1,7,36 to 50,Female
11/13/19 8:27,1,4,3,6,5,8,8,1,2,8,7,1,10,6,5,1,1,4,4,8,21 to 35,Male
11/13/19 9:41,3,3,4,10,4,10,3,4,1,6,1,5,4,7,5,2,2,3,4,7,51 or more,Female
11/13/19 11:03,2,3,10,10,10,5,5,5,1,7,2,6,2,8,0,0,2,10,10,3,21 to 35,Female
11/13/19 12:48,1,5,1,3,10,10,2,1,1,6,2,10,0,4,10,2,2,3,0,1,36 to 50,Male
11/13/19 13:44,3,1,3,8,10,8,1,5,2,4,1,1,0,6,0,2,2,7,7,5,36 to 50,Female
11/13/19 22:57,2,3,2,4,4,8,3,4,2,1,3,4,2,8,5,3,1,2,2,2,36 to 50,Female
11/14/19 9:45,5,1,10,1,5,10,1,5,2,2,5,10,4,6,8,4,2,7,5,2,21 to 35,Female
11/14/19 13:00,2,3,1,4,2,3,3,0,2,2,5,5,1,7,0,4,2,1,4,2,Less than 20,Male
11/14/19 16:02,2,2,2,3,3,4,1,0,1,1,1,8,4,9,0,1,1,3,3,2,21 to 35,Female
11/14/19 23:14,3,1,2,2,4,3,4,2,1,6,4,8,5,7,0,0,2,8,8,8,Less than 20,Male
11/15/19 7:37,5,1,4,2,0,6,3,0,2,6,2,9,5,8,0,3,2,3,0,10,21 to 35,Female
11/15/19 12:53,2,3,9,4,5,3,6,2,2,7,3,3,8,9,0,2,2,10,3,8,36 to 50,Female
11/16/19 7:58,1,3,2,4,3,10,3,0,1,6,7,6,1,8,0,2,1,4,3,6,36 to 50,Female
11/16/19 13:20,3,2,6,5,4,5,7,4,2,6,5,5,10,5,2,4,2,10,6,6,21 to 35,Female
11/17/19 5:45,0,2,4,5,10,6,4,5,2,5,2,10,3,9,0,1,2,2,1,7,21 to 35,Male
11/17/19 8:42,5,5,4,7,6,3,1,1,1,6,1,3,10,7,10,2,2,6,1,2,21 to 35,Female
11/17/19 8:51,5,3,4,10,8,10,6,3,2,5,8,10,3,6,0,4,2,3,4,2,36 to 50,Female
11/17/19 11:15,2,0,7,5,3,3,3,0,2,3,2,5,2,7,0,0,2,3,2,10,51 or more,Male
11/17/19 11:28,2,4,10,10,7,10,2,5,2,8,1,2,5,6,10,1,2,4,6,7,51 or more,Female
11/17/19 12:56,4,1,8,10,10,8,8,3,2,8,5,10,10,7,7,0,2,6,9,2,21 to 35,Female
11/17/19 13:00,4,2,0,3,6,6,2,1,1,4,1,7,0,6,3,3,2,4,1,8,36 to 50,Female
11/17/19 18:32,2,4,9,4,4,4,2,0,2,0,0,4,0,7,0,5,2,6,2,3,21 to 35,Male
11/17/19 18:38,3,1,8,3,10,3,1,5,1,3,3,6,1,7,0,0,2,10,2,10,51 or more,Female
11/17/19 18:39,3,4,5,10,10,10,3,5,1,8,3,4,1,6,0,5,2,10,5,2,36 to 50,Female
11/17/19 22:28,2,4,9,6,10,10,0,5,1,10,2,8,2,5,3,3,2,5,1,4,51 or more,Female
11/18/19 8:14,5,4,10,3,10,10,1,5,2,6,2,6,0,7,0,7,2,10,2,6,36 to 50,Female
11/18/19 8:34,4,4,10,4,4,5,5,5,2,5,3,9,1,7,0,4,2,5,1,4,51 or more,Female
11/18/19 11:50,2,2,2,4,2,10,5,1,1,5,8,5,0,6,0,6,2,10,2,7,51 or more,Female
11/18/19 14:45,3,3,10,4,1,3,0,1,2,7,1,6,0,8,0,0,2,3,1,4,36 to 50,Female
11/18/19 16:00,1,3,5,5,5,2,5,1,1,3,4,8,0,6,6,0,2,7,4,3,21 to 35,Male
11/18/19 17:47,5,2,2,10,10,5,0,5,2,2,1,5,1,6,0,4,1,5,3,10,36 to 50,Female
11/18/19 21:59,4,2,2,7,9,10,8,5,2,9,7,5,5,7,0,1,2,5,5,10,21 to 35,Male
11/19/19 2:22,2,0,2,4,10,3,10,0,1,8,1,6,3,7,0,0,2,10,1,10,36 to 50,Male
11/19/19 4:05,3,4,2,1,10,1,2,3,1,2,0,8,0,8,10,2,1,3,1,7,21 to 35,Female
11/19/19 5:09,3,3,5,10,5,5,6,2,1,5,2,3,0,7,0,1,1,10,2,5,51 or more,Female
11/19/19 7:46,1,3,3,3,10,10,5,2,2,7,3,4,5,8,2,3,2,6,6,5,21 to 35,Female
11/19/19 20:43,4,2,9,7,10,7,3,5,2,7,4,8,6,7,0,6,2,6,7,8,51 or more,Female
11/20/19 6:35,5,3,10,10,10,10,1,4,1,2,1,8,2,6,0,1,2,5,3,6,21 to 35,Female
11/20/19 9:12,2,4,4,2,2,6,2,2,1,2,0,2,1,5,10,1,1,10,1,2,36 to 50,Male
11/20/19 9:41,1,3,1,2,1,8,2,2,2,3,8,2,5,6,2,2,2,1,1,3,36 to 50,Male
11/20/19 15:55,2,5,1,4,3,8,3,5,2,8,3,3,6,7,2,4,2,5,1,10,51 or more,Male
11/20/19 17:36,1,4,3,4,5,10,5,5,2,5,8,5,3,7,5,4,1,5,4,10,36 to 50,Male
11/20/19 19:35,4,1,4,4,8,5,2,5,1,3,3,3,5,5,1,1,1,0,2,4,36 to 50,Male
11/20/19 23:08,3,5,5,5,4,10,2,3,1,4,0,9,1,6,0,3,1,5,1,2,21 to 35,Female
11/21/19 6:48,3,0,10,4,10,10,3,5,1,10,5,8,5,9,1,0,2,7,8,7,21 to 35,Female
11/21/19 8:23,3,3,10,8,10,5,5,2,1,8,1,10,10,7,0,10,1,1,2,10,36 to 50,Female
11/21/19 9:33,5,0,10,10,10,8,6,5,1,3,8,4,10,8,1,1,2,5,8,10,36 to 50,Male
11/21/19 12:28,4,2,8,8,5,5,5,5,1,7,8,8,2,6,3,1,2,3,4,6,36 to 50,Male
11/21/19 16:47,5,3,10,7,2,6,2,3,1,7,4,9,3,7,5,2,2,5,0,3,21 to 35,Female
11/22/19 10:49,3,3,7,3,3,4,6,4,1,7,3,10,2,6,3,1,2,4,3,8,21 to 35,Male
11/22/19 15:52,5,1,10,2,2,7,1,2,1,7,2,8,1,7,0,2,1,3,2,10,51 or more,Male
11/22/19 20:18,1,5,2,4,5,4,1,2,2,4,1,6,0,6,0,10,2,1,0,10,51 or more,Female
11/22/19 23:28,4,1,2,5,3,2,2,5,1,8,4,6,10,8,0,1,2,7,6,9,51 or more,Male
11/23/19 1:41,5,4,3,2,1,3,2,1,1,0,1,6,2,7,0,1,2,2,0,9,51 or more,Female
11/23/19 5:00,1,4,3,8,3,3,4,0,1,7,3,10,3,5,0,0,2,7,3,3,Less than 20,Male
11/23/19 9:58,4,1,2,4,4,7,4,2,2,5,5,3,6,7,9,3,2,7,3,3,36 to 50,Female
11/24/19 4:40,2,1,0,4,3,4,3,0,2,6,0,2,0,7,0,4,2,4,4,3,36 to 50,Female
11/24/19 17:44,1,4,7,5,3,10,2,1,2,0,3,8,5,6,0,5,2,4,6,3,21 to 35,Male
11/24/19 19:07,4,3,1,3,7,8,4,1,2,4,3,8,3,7,10,4,1,7,1,3,36 to 50,Male
11/24/19 22:52,4,3,8,8,4,10,6,3,2,9,2,8,5,7,0,10,2,10,4,10,36 to 50,Female
11/25/19 8:52,2,3,10,3,1,4,2,0,1,6,2,10,0,7,5,3,2,3,2,10,36 to 50,Male
11/25/19 15:13,4,3,8,8,10,5,10,5,1,4,1,5,5,7,0,0,2,7,10,7,21 to 35,Female
11/25/19 17:35,2,3,10,1,10,3,3,5,2,0,0,3,0,10,0,7,2,3,0,10,36 to 50,Female
11/25/19 19:50,3,2,6,7,3,5,2,3,1,6,1,10,1,8,3,6,2,3,1,5,21 to 35,Male
11/25/19 21:00,2,5,7,5,8,8,8,2,2,7,4,9,10,5,2,4,2,4,7,8,21 to 35,Female
11/26/19 3:16,2,4,9,10,10,8,6,5,1,7,4,9,10,8,5,3,2,10,8,7,36 to 50,Male
11/26/19 7:44,4,1,6,10,10,10,1,5,1,8,6,2,10,8,0,1,2,4,8,3,36 to 50,Female
11/26/19 9:55,2,3,10,10,10,10,5,5,1,7,5,8,4,7,5,4,2,10,5,3,36 to 50,Female
11/26/19 12:29,2,4,3,6,2,3,3,4,2,0,0,3,10,6,4,3,2,7,0,2,36 to 50,Female
11/26/19 14:12,1,5,0,1,1,5,1,1,2,2,2,5,10,5,10,5,2,1,2,3,36 to 50,Male
11/26/19 17:32,4,5,8,2,1,10,9,0,1,5,9,9,3,6,0,1,2,7,0,2,36 to 50,Male
11/26/19 17:39,5,3,5,6,1,10,4,5,2,1,1,3,0,7,1,5,2,3,5,7,51 or more,Male
11/26/19 20:28,3,5,10,4,1,2,1,0,2,0,1,8,0,8,0,0,1,1,1,10,36 to 50,Male
11/27/19 2:59,2,2,10,4,2,2,0,5,1,5,0,3,0,8,0,1,2,4,0,10,51 or more,Male
11/27/19 3:35,2,2,2,5,3,10,4,4,1,4,5,10,4,8,3,3,1,6,2,10,21 to 35,Male
11/27/19 4:38,2,4,5,2,8,8,5,2,2,6,3,4,1,8,8,3,2,2,1,4,21 to 35,Male
11/27/19 6:36,4,3,3,10,4,9,2,4,2,5,1,5,1,7,4,3,2,7,2,10,Less than 20,Female
11/27/19 17:01,5,4,10,3,8,10,1,0,1,3,1,4,0,7,0,10,2,4,1,5,36 to 50,Female
11/27/19 18:16,5,2,10,4,10,8,8,3,1,8,5,8,9,7,0,0,2,10,8,10,51 or more,Female
11/27/19 23:19,5,2,5,5,10,10,10,2,2,8,4,9,6,7,10,8,2,10,2,6,36 to 50,Male
11/29/19 7:22,5,2,3,4,10,6,3,1,1,8,6,5,4,8,10,0,2,3,6,3,36 to 50,Female
11/29/19 7:53,3,3,5,8,4,8,3,1,1,8,5,7,4,8,4,1,2,5,6,3,21 to 35,Male
11/29/19 8:36,4,1,6,8,10,10,9,5,1,10,9,6,5,8,0,1,2,9,8,10,36 to 50,Male
11/29/19 9:14,3,2,6,10,4,7,3,5,1,8,6,6,5,7,0,5,2,8,6,4,36 to 50,Female
11/29/19 18:39,3,1,2,3,3,3,3,1,2,5,1,7,3,7,4,6,2,4,1,8,36 to 50,Male
11/29/19 19:56,5,1,6,5,8,4,4,4,1,7,5,7,4,7,0,3,2,2,4,7,21 to 35,Male
11/30/19 7:52,4,4,6,6,6,8,3,5,1,7,2,9,3,8,8,10,1,5,3,8,36 to 50,Female
11/30/19 8:59,1,1,3,7,3,5,2,1,1,2,2,2,2,5,0,5,2,5,2,5,21 to 35,Male
11/30/19 10:13,1,4,0,3,1,4,2,0,1,4,2,2,3,8,0,5,1,0,4,7,21 to 35,Male
11/30/19 21:56,5,3,2,4,10,2,2,0,2,8,2,10,1,8,3,7,1,6,1,5,51 or more,Female
12/1/19 5:19,2,2,2,10,10,9,2,5,1,1,1,1,1,6,10,2,1,2,0,2,36 to 50,Female
12/1/19 10:18,3,2,4,7,4,10,3,4,1,6,3,7,3,7,0,3,2,7,2,4,21 to 35,Female
12/1/19 10:37,2,3,8,4,4,10,4,1,2,7,2,10,5,6,4,3,2,10,6,8,21 to 35,Female
12/1/19 10:43,3,4,4,4,3,2,2,2,2,5,3,10,1,7,5,1,2,4,8,7,36 to 50,Female
12/1/19 13:22,3,3,10,7,10,10,4,5,1,5,4,7,0,6,10,0,2,10,2,10,21 to 35,Female
12/1/19 13:33,5,1,8,10,6,10,5,5,1,8,2,7,7,7,0,2,2,3,5,2,21 to 35,Female
12/1/19 16:23,5,1,5,7,10,8,4,5,2,6,5,6,10,9,10,2,2,5,6,7,51 or more,Female
12/1/19 17:04,4,4,1,4,1,7,2,1,2,4,2,2,0,8,10,5,1,7,1,2,36 to 50,Female
12/1/19 17:34,5,0,8,9,10,10,8,4,1,7,6,6,2,7,2,1,2,10,3,10,51 or more,Male
12/1/19 20:40,5,1,5,5,10,10,4,5,1,8,4,3,1,7,5,1,1,10,5,5,51 or more,Male
12/2/19 3:13,3,2,6,9,10,7,8,5,1,8,3,8,6,7,2,5,2,10,6,7,36 to 50,Male
12/2/19 3:48,1,4,9,10,10,5,10,5,1,2,3,2,6,6,5,0,2,8,10,10,51 or more,Female
12/2/19 5:23,3,0,0,2,10,5,0,0,1,6,0,10,5,9,10,0,1,1,1,10,Less than 20,Male
12/2/19 11:24,3,4,5,6,5,8,5,3,2,5,4,4,5,7,4,4,2,5,5,4,21 to 35,Female
12/2/19 13:58,4,2,9,6,10,10,5,3,2,2,5,10,5,6,0,5,2,3,2,6,51 or more,Male
12/2/19 17:26,5,5,5,2,4,2,1,0,1,2,1,2,0,8,8,0,1,0,6,4,21 to 35,Male
12/2/19 19:49,3,2,10,5,8,10,10,5,2,8,4,10,5,5,2,6,2,10,6,10,36 to 50,Male
12/2/19 19:54,0,2,2,7,8,1,0,2,2,5,0,1,1,8,5,2,2,0,1,10,36 to 50,Male
12/2/19 20:02,0,4,3,6,6,1,0,1,2,5,0,1,0,8,5,1,2,5,0,10,36 to 50,Male
12/2/19 21:54,0,4,0,1,2,4,2,0,1,1,2,2,5,7,10,0,2,0,6,10,Less than 20,Male
12/3/19 6:47,2,3,10,10,10,10,5,5,2,5,8,8,10,6,10,2,2,10,3,7,36 to 50,Female
12/3/19 7:38,2,4,2,6,3,4,3,2,1,5,3,7,4,6,5,3,2,4,3,2,21 to 35,Male
12/3/19 7:48,3,2,5,3,10,10,10,5,1,8,10,3,6,8,0,0,1,2,10,2,21 to 35,Female
12/3/19 8:29,2,3,2,1,2,8,2,0,2,9,5,7,0,7,3,3,2,5,1,10,51 or more,Female
12/3/19 11:27,5,3,10,10,4,10,4,2,2,7,6,8,5,7,5,0,2,6,4,2,21 to 35,Male
12/3/19 11:32,5,1,10,7,3,10,6,2,1,7,3,10,0,8,0,2,2,10,2,10,21 to 35,Female
12/3/19 12:48,3,1,8,3,8,10,9,4,1,7,8,7,5,7,10,0,2,8,9,10,36 to 50,Male
12/3/19 15:49,3,3,2,1,10,6,1,1,1,5,1,5,1,6,2,5,2,4,0,5,36 to 50,Female
12/3/19 16:51,3,3,6,5,10,10,6,5,1,5,2,8,10,7,2,1,2,3,6,10,36 to 50,Male
12/3/19 19:31,3,5,3,5,10,4,8,5,2,0,1,2,0,6,8,3,1,10,1,5,21 to 35,Female
12/4/19 0:50,3,2,3,4,8,10,8,3,2,9,7,8,2,6,3,10,2,6,1,8,36 to 50,Female
12/4/19 7:09,3,3,10,10,10,10,10,5,2,8,10,7,10,6,10,3,2,10,1,3,36 to 50,Female
12/4/19 10:56,2,4,6,5,7,10,3,1,1,4,2,5,5,7,0,1,2,3,2,7,51 or more,Female
12/4/19 12:57,5,5,10,10,6,2,6,5,2,10,10,6,3,7,0,3,1,8,10,10,21 to 35,Male
12/4/19 15:34,2,2,7,4,7,5,1,1,1,4,2,6,8,7,0,6,2,4,4,5,36 to 50,Male
12/4/19 16:09,1,3,10,4,2,5,3,3,1,8,9,5,2,7,5,2,2,7,4,2,36 to 50,Male
12/4/19 18:26,2,2,6,4,7,10,1,5,1,4,4,6,2,6,5,1,2,2,1,4,21 to 35,Female
12/4/19 20:04,3,3,3,10,4,10,2,5,2,2,2,10,1,7,1,2,2,4,1,7,51 or more,Male
12/4/19 23:02,4,4,5,7,8,10,4,5,1,1,0,8,2,7,10,6,2,8,4,6,36 to 50,Female
12/5/19 0:31,4,4,6,8,7,8,3,2,2,7,4,1,2,6,2,3,2,10,2,9,36 to 50,Female
12/5/19 2:57,3,2,6,4,3,9,3,5,1,5,4,7,2,7,2,2,2,5,3,10,51 or more,Male
12/5/19 9:11,4,1,2,5,5,4,4,4,1,6,2,7,2,8,2,3,2,1,2,7,51 or more,Female
12/5/19 16:41,0,3,2,6,10,10,2,5,1,5,0,5,2,7,10,1,2,5,1,7,51 or more,Male
12/6/19 2:43,2,2,4,4,2,10,3,2,1,5,3,5,2,8,10,6,2,2,1,3,Less than 20,Male
12/6/19 9:25,2,3,10,3,4,6,2,4,1,5,2,4,3,7,0,2,2,3,2,5,21 to 35,Female
12/6/19 10:36,4,3,9,6,10,10,6,3,1,4,5,6,10,7,0,2,2,2,8,10,36 to 50,Male
12/6/19 11:41,3,5,3,7,10,5,3,3,1,10,3,3,0,5,0,5,2,7,5,7,36 to 50,Female
12/6/19 15:38,5,5,10,3,10,10,4,0,1,9,3,1,10,5,5,7,2,10,3,0,21 to 35,Female
12/7/19 8:21,3,0,7,6,10,5,4,5,1,9,3,8,0,7,0,3,2,10,4,10,51 or more,Female
12/7/19 12:53,2,2,6,10,10,8,10,5,1,3,3,6,10,7,10,1,2,10,10,9,51 or more,Male
12/7/19 13:41,4,2,1,3,10,8,3,5,1,6,3,10,0,9,0,1,1,7,5,10,21 to 35,Male
12/7/19 18:51,3,3,5,5,3,5,3,3,1,0,1,6,0,7,1,3,2,3,1,3,21 to 35,Male
12/7/19 21:18,3,3,4,4,3,5,2,3,1,3,0,6,0,7,1,3,2,3,3,2,21 to 35,Male
12/7/19 22:41,4,5,10,2,2,3,8,1,1,9,2,10,10,6,5,1,2,8,3,8,21 to 35,Female
12/8/19 5:33,4,1,10,8,7,7,10,5,1,8,6,10,6,8,10,2,2,8,7,4,21 to 35,Female
12/8/19 10:22,2,1,6,10,5,10,2,2,1,10,2,9,0,8,3,4,1,2,3,9,36 to 50,Female
12/8/19 15:22,1,4,2,8,0,10,0,3,2,3,0,10,1,6,0,5,2,0,0,7,36 to 50,Female
12/8/19 16:26,1,0,10,9,10,2,8,5,1,9,2,5,1,8,0,0,2,5,4,10,51 or more,Female
12/8/19 17:11,5,5,1,2,10,10,5,5,1,0,3,10,10,8,7,10,1,5,5,10,36 to 50,Female
12/8/19 20:34,5,2,6,10,6,10,5,5,1,4,10,8,5,8,0,1,2,2,1,6,36 to 50,Female
12/8/19 21:37,2,5,5,6,5,10,7,3,1,10,5,10,2,7,2,2,1,4,4,5,21 to 35,Female
12/8/19 23:33,4,2,9,3,6,7,2,4,1,1,1,5,3,7,0,1,2,1,3,9,21 to 35,Male
12/9/19 4:38,1,4,1,5,5,8,1,1,2,0,1,8,2,6,10,2,2,7,1,10,21 to 35,Male
12/9/19 10:18,4,2,2,5,10,5,2,5,1,5,1,9,1,8,4,1,1,2,2,7,36 to 50,Female
12/9/19 13:42,3,4,9,6,9,10,6,5,1,5,2,10,2,7,0,1,2,10,3,5,36 to 50,Female
12/9/19 13:49,2,4,0,4,0,3,2,0,1,4,0,2,4,7,0,4,1,4,0,3,Less than 20,Female
12/9/19 21:39,3,1,6,7,3,2,2,5,1,7,1,4,3,7,5,1,2,5,3,2,21 to 35,Male
12/9/19 21:50,2,4,2,3,2,4,3,2,2,3,4,3,2,8,1,3,1,3,5,2,21 to 35,Female
12/9/19 22:02,2,1,6,7,4,5,4,5,1,7,1,4,3,7,5,1,2,4,3,2,21 to 35,Male
12/9/19 22:05,2,1,6,7,4,5,4,5,1,7,1,4,3,7,5,1,2,4,3,2,21 to 35,Male
12/9/19 22:15,2,1,6,6,6,9,4,5,2,6,0,2,2,7,0,5,2,4,3,6,21 to 35,Female
12/10/19 3:29,1,4,7,3,10,10,7,0,2,10,7,2,5,8,2,8,1,2,4,7,21 to 35,Male
12/10/19 8:57,3,3,1,10,4,5,3,3,1,8,2,8,1,7,0,2,2,5,1,5,51 or more,Female
12/10/19 10:49,3,1,8,6,10,6,8,5,1,7,3,7,10,8,2,1,2,7,1,7,21 to 35,Male
12/10/19 13:15,5,3,6,9,8,2,8,2,2,10,5,8,1,6,0,2,2,5,10,9,36 to 50,Female
12/11/19 5:58,0,3,2,2,1,5,1,0,2,1,2,4,0,5,0,1,1,2,0,3,21 to 35,Female
12/11/19 12:57,1,5,3,3,3,6,0,3,2,7,1,3,3,5,7,5,1,10,1,4,36 to 50,Male
12/11/19 14:04,5,2,10,5,5,5,1,1,1,6,1,3,0,7,0,0,2,8,1,10,Less than 20,Female
12/11/19 18:40,2,3,2,2,4,7,6,0,1,0,1,4,3,5,10,4,1,10,1,3,Less than 20,Female
12/11/19 23:52,3,2,10,10,10,10,3,5,1,8,3,2,4,8,0,2,2,10,8,6,36 to 50,Male
12/12/19 0:17,1,2,0,3,0,4,1,1,2,9,2,4,3,6,4,1,1,4,1,2,21 to 35,Female
12/12/19 3:44,5,3,10,3,10,10,7,4,1,5,2,10,2,7,3,4,2,10,6,10,36 to 50,Male
12/12/19 8:32,2,3,1,2,5,2,2,4,2,4,2,3,1,8,0,10,2,3,2,5,51 or more,Female
12/12/19 10:44,2,2,5,8,3,3,4,5,1,5,6,5,3,7,2,2,2,5,6,3,36 to 50,Female
12/12/19 16:47,4,3,4,5,2,2,6,3,1,4,1,9,0,9,1,2,1,8,3,9,21 to 35,Male
12/12/19 21:40,3,5,10,10,4,6,6,5,2,3,2,5,2,7,2,2,2,5,2,5,21 to 35,Female
12/13/19 3:51,2,5,6,4,1,10,2,3,1,5,2,10,1,4,1,7,1,10,1,4,21 to 35,Female
12/13/19 4:28,4,1,8,3,4,3,2,0,1,7,5,1,2,9,2,3,1,7,5,8,21 to 35,Female
12/13/19 9:41,3,2,2,7,7,10,4,3,1,8,3,10,2,7,2,3,2,6,4,10,21 to 35,Male
12/13/19 9:58,1,2,3,4,3,3,5,0,1,4,0,8,7,7,3,8,2,5,0,5,Less than 20,Male
12/13/19 13:28,2,4,6,10,3,5,5,0,1,8,1,4,0,8,0,0,2,3,6,10,21 to 35,Male
12/13/19 13:32,2,4,6,10,3,5,4,0,1,8,1,4,0,8,0,0,2,3,6,10,21 to 35,Male
12/14/19 15:43,0,2,10,6,2,3,5,5,1,4,0,6,1,8,0,10,1,1,1,10,21 to 35,Male
12/14/19 16:24,1,4,1,3,2,10,1,1,2,0,1,10,2,5,7,6,1,1,0,3,36 to 50,Male
12/14/19 17:30,2,2,1,2,2,6,0,3,1,1,1,2,0,7,6,1,2,8,1,5,51 or more,Male
12/14/19 20:02,5,1,3,3,3,10,4,5,2,7,2,10,10,7,0,10,2,1,2,10,36 to 50,Female
12/15/19 4:28,3,3,7,8,4,10,6,0,2,6,2,7,3,8,5,5,2,1,4,2,21 to 35,Male
12/16/19 3:08,2,3,3,7,10,10,0,5,2,2,2,3,0,8,4,10,2,1,3,2,36 to 50,Female
12/16/19 7:19,0,4,6,6,2,7,0,0,1,8,5,1,0,8,1,5,2,5,4,3,21 to 35,Female
12/16/19 7:49,5,2,10,6,3,1,3,1,1,7,1,6,0,7,3,2,2,4,2,10,21 to 35,Male
12/16/19 14:59,4,4,8,4,10,8,2,4,1,4,0,4,0,7,0,7,2,4,1,3,36 to 50,Male
12/16/19 21:25,1,1,3,3,2,5,1,0,1,5,3,1,1,7,0,10,2,2,1,10,Less than 20,Female
12/17/19 8:46,5,3,10,6,2,3,3,2,1,2,3,7,1,6,0,2,2,2,3,7,51 or more,Female
12/17/19 17:10,2,3,7,5,5,7,4,2,2,7,5,5,9,5,0,2,2,7,3,7,21 to 35,Male
12/17/19 18:52,3,4,7,4,2,2,2,2,2,4,0,1,0,7,7,1,1,10,0,6,21 to 35,Male
12/17/19 22:43,2,3,7,4,10,5,2,2,2,3,2,2,10,6,0,5,1,5,4,10,36 to 50,Male
12/17/19 22:47,2,2,8,10,10,5,7,5,2,6,2,5,3,8,5,1,2,10,6,7,36 to 50,Female
12/18/19 0:24,3,1,4,6,10,4,4,2,1,3,1,10,0,6,0,4,2,6,1,7,36 to 50,Male
12/18/19 5:01,5,1,10,6,10,10,3,3,1,10,6,4,3,8,5,2,2,10,10,5,21 to 35,Male
12/18/19 9:22,1,1,7,10,6,10,0,1,1,6,5,6,10,8,0,7,2,1,5,10,Less than 20,Male
12/18/19 13:43,3,1,2,10,10,5,8,5,2,9,6,10,6,7,0,1,1,8,6,10,21 to 35,Male
12/18/19 17:04,2,4,10,4,10,10,5,5,2,7,4,1,5,7,6,1,2,10,7,3,36 to 50,Female
12/19/19 3:21,3,1,5,8,10,4,2,5,1,7,2,8,1,8,0,2,2,5,3,10,51 or more,Female
12/19/19 4:40,4,4,7,5,3,6,3,1,2,3,1,8,1,6,5,10,2,5,1,6,36 to 50,Male
12/20/19 0:18,5,2,10,2,10,8,10,5,2,8,7,6,5,5,0,2,1,10,8,10,36 to 50,Male
